"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1651004";"";"0";"493.97";"1";"5.02";"35, specs codeAN-465/15401006";"COc1cc(/C=C2\S/C(=N\c3ccccc3)N(c3ccccc3)C2=O)cc(Cl)c1OCC(N)=O";"Inhibition";"'='";"18.3";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651180";"";"0";"378.52";"1";"5.41";"1";"CCCOc1ccc(-c2cc(OCCN(CC)CC)c3ccccc3n2)cc1";"Inhibition";"'='";"93.4";"%";"";"";"";"UO_0000187";"";"";"";"";"True";"CHEMBL4155967";"Inhibition of Staphylococcus aureus SA-1199B NorA assessed as reduction in EtBr efflux at 50 uM measured over 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4152305";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL1087296";"TRICHOSTACHINE";"0";"271.32";"0";"2.61";"Piperine";"O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCC1";"Inhibition";"'='";"58.46";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4311539";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured over 5 mins interval for 30 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL4539308";"";"0";"434.92";"0";"4.52";"7";"COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4311549";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide accumulation at 25 uM measured at 5 mins interval for 60 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL2385690";"";"0";"481.64";"1";"5.89";"3s";"CCCOc1ccc(-c2cc(OCCN3CCN(Cc4ccccc4)CC3)c3ccccc3n2)cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2390106";"Inhibition of wild type NorA in Staphylococcus aureus 1199 assessed as reduction of ciprofloxacin MIC at 0.78 to 100 ug/mL";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2384986";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL4172372";"";"0";"408.54";"1";"5.42";"4a";"CCCOc1ccc(-c2cc(OCCN(CC)CC)c3ccc(OC)cc3n2)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4151518";"Inhibition of NorA in Staphylococcus aureus SA-1199B expressing GrlA A116E mutant assessed as synergistic potentiation of ciprofloxacin-induced antimicrobial activity at 0.78 ug/ml by microdilution method based Checkerboard assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL2385690";"";"0";"481.64";"1";"5.89";"3s";"CCCOc1ccc(-c2cc(OCCN3CCN(Cc4ccccc4)CC3)c3ccccc3n2)cc1";"Inhibition";"'='";"81.2";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2390114";"Inhibition of NorA in Staphylococcus aureus 1199B harboring grlA A116E mutant assessed as inhibition of ethidium bromide efflux at 50 uM measured for 5 mins by fluorometric analysis relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2384986";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL2385667";"";"0";"448.56";"0";"4.91";"3x";"CCCOc1ccc(-c2cc(OCCN3CCC4(CC3)OCCO4)c3ccccc3n2)cc1";"Inhibition";"'='";"80.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2390114";"Inhibition of NorA in Staphylococcus aureus 1199B harboring grlA A116E mutant assessed as inhibition of ethidium bromide efflux at 50 uM measured for 5 mins by fluorometric analysis relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2384986";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL4164426";"";"0";"450.58";"1";"5.57";"7b";"CCCOc1ccc(-c2cc(OCCN3CCCCC3)c3cc(OC)c(OC)cc3n2)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4151517";"Inhibition of NorA in Staphylococcus aureus SA-1199B expressing GrlA A116E mutant assessed as synergistic potentiation of ciprofloxacin-induced antimicrobial activity at 0.78 to 100 ug/ml by microdilution method based Checkerboard assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4175014";"";"0";"558.68";"2";"6.16";"6d";"CCCOc1ccc(-c2cc(OCCN3CCc4cc(OC)c(OC)cc4C3)c3c(OC)cc(OC)cc3n2)cc1";"Inhibition";"'='";"86.5";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4151511";"Inhibition of NorA in Staphylococcus aureus SA-1199B expressing GrlA A116E mutant assessed as reduction in EtBr efflux at 50 uM incubated for 5 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4164426";"";"0";"450.58";"1";"5.57";"7b";"CCCOc1ccc(-c2cc(OCCN3CCCCC3)c3cc(OC)c(OC)cc3n2)cc1";"Inhibition";"'='";"92.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4151511";"Inhibition of NorA in Staphylococcus aureus SA-1199B expressing GrlA A116E mutant assessed as reduction in EtBr efflux at 50 uM incubated for 5 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4563966";"";"0";"345.83";"0";"3.30";"6";"COC(=O)[C@@H]1CCCN1C(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"'>'";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4311545";"Inhibition of NorA Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 6.25 to 50 uM measured after 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL4468269";"";"0";"305.76";"0";"2.43";"15";"COC(=O)CNC(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4311538";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured after 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL4560759";"";"0";"345.83";"0";"3.30";"16";"COC(=O)[C@H]1CCCN1C(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"'='";"52.59";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4311538";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured after 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL1651176";"";"0";"339.39";"0";"3.71";"91";"CCCOc1ccc(-c2cc(=O)c3cc(OC)c(O)cc3n2C)cc1";"Inhibition";"'='";"9.1";"%";"";"";"";"UO_0000187";"";"";"";"";"True";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651163";"";"0";"390.53";"0";"4.94";"95";"CCCOc1ccc(-c2cc(=O)c3ccccc3n2CCN2CCCCC2)cc1";"Inhibition";"'='";"75.1";"%";"";"";"";"UO_0000187";"";"";"";"";"True";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1649602";"";"0";"453.56";"0";"3.51";"101";"CCOC(=O)c1cn(C2CC2)c2cc(N3CCC4=C(C3)C(=O)C(C)CS4)c(N)cc2c1=O";"Inhibition";"'='";"63.5";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651169";"";"0";"362.47";"0";"4.07";"84";"Cn1c(-c2ccc(OCCN3CCCCC3)cc2)cc(=O)c2ccccc21";"Inhibition";"'='";"19.8";"%";"";"";"";"UO_0000187";"";"";"";"";"True";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL4437595";"";"0";"319.79";"0";"2.82";"13";"COC(=O)CCNC(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4311538";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured after 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL4475256";"";"0";"319.79";"0";"2.82";"18";"COC(=O)[C@H](C)NC(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4311538";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured after 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL4539308";"";"0";"434.92";"0";"4.52";"7";"COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"'='";"83.87";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4311539";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured over 5 mins interval for 30 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL1650990";"";"0";"464.53";"0";"2.93";"22, specs codeAP-906/41638445";"CCOc1ccc(C2C(C(=O)Nc3cccnc3)=C(C)Nc3nc(CCCO)nn32)cc1OC";"Inhibition";"'='";"14.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1630217";"";"0";"622.08";"2";"6.74";"SS14-M";"COc1ccc2c(Cc3cccc(-c4cc5cc([N+](=O)[O-])ccc5[nH]4)c3)c3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1638736";"Inhibition of NorA in Staphylococcus aureus 8325-4 assessed as increase in ethidium bromide uptake at 3 uM by fluorescence assay in presence of INF55";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1629702";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2010";"None";""
"CHEMBL4175014";"";"0";"558.68";"2";"6.16";"6d";"CCCOc1ccc(-c2cc(OCCN3CCc4cc(OC)c(OC)cc4C3)c3c(OC)cc(OC)cc3n2)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4151518";"Inhibition of NorA in Staphylococcus aureus SA-1199B expressing GrlA A116E mutant assessed as synergistic potentiation of ciprofloxacin-induced antimicrobial activity at 0.78 ug/ml by microdilution method based Checkerboard assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL2159001";"";"0";"320.39";"0";"3.39";"17";"CN(C)CCOc1ccc(C(=O)/C=C/c2ccc(C#N)cc2)cc1";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL2162198";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL4525263";"";"0";"333.82";"0";"3.21";"12";"COC(=O)C(C)(C)NC(=O)/C=C/C1=C(Cl)c2ccccc2CC1";"Inhibition";"'='";"41.35";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4311538";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured after 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL422481";"";"0";"284.31";"0";"3.31";"6";"COc1ccc(OC)c(/C=C/C(=O)c2ccc(O)cc2)c1";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL2162198";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL142493";"";"0";"284.31";"0";"3.31";"2";"COc1cccc(/C=C/C(=O)c2ccc(O)cc2)c1OC";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL2162198";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL2159002";"";"0";"313.37";"0";"3.66";"18";"CN(C)CCOc1ccc(C(=O)/C=C/c2cccc(F)c2)cc1";"Inhibition";"";"";"";"";"";"tde";"";"";"";"";"";"False";"CHEMBL2162184";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux at 2 ug/ml by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL141664";"";"0";"324.38";"0";"4.16";"14";"C=CCOc1ccc(C(=O)/C=C/c2cccc(OC)c2OC)cc1";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL2162198";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL148216";"";"0";"358.39";"0";"3.63";"13";"COc1cc(/C=C/C(=O)c2ccc(OC)c(OC)c2OC)cc(OC)c1";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL2162198";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL2159000";"";"0";"388.42";"0";"4.82";"11";"COc1cc(/C=C/C(=O)c2cccc(OC(=O)c3ccccc3)c2)cc(OC)c1";"Inhibition";"";"";"";"";"";"tde";"";"";"";"";"";"False";"CHEMBL2162184";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux at 2 ug/ml by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL772";"RESERPINE";"4";"608.69";"1";"4.17";"Reserpine";"COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC";"Inhibition";"'='";"83.06";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4311539";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured over 5 mins interval for 30 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
